Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
TROW,T ROWE PRICE GROUP INC,Equity,0.09,102.85,155740,16017859,16017859,Financials,2702337,US74144T1088,NASDAQ
CNC,CENTENE CORP,Equity,0.09,59.36,269235,15981789.6,15981789.6,Health Care,2807061,US15135B1017,New York Stock Exchange Inc.
AZO,AUTOZONE INC,Equity,0.09,975.59,16309,15910897.31,15910897.31,Consumer Discretionary,2065955,US0533321024,New York Stock Exchange Inc.
DFS,DISCOVER FINANCIAL SERVICES,Equity,0.09,73.66,215644,15884337.04,15884337.04,Financials,B1YLC43,US2547091080,New York Stock Exchange Inc.
FOX,TWENTY-FIRST CENTURY FOX INC CLASS,Equity,0.09,51.04,310548,15850369.92,15850369.92,Communication,BBM4S80,US90130A2006,NASDAQ
MTB,M&T BANK CORP,Equity,0.09,174.73,90690,15846263.7,15846263.7,Financials,2340168,US55261F1049,New York Stock Exchange Inc.
PCAR,PACCAR INC,Equity,0.08,68.41,230193,15747503.13,15747503.13,Industrials,2665861,US6937181088,NASDAQ
DLTR,DOLLAR TREE INC,Equity,0.08,101.03,155660,15726329.8,15726329.8,Consumer Discretionary,2272476,US2567461080,NASDAQ
ADM,ARCHER DANIELS MIDLAND,Equity,0.08,42.48,364773,15495557.04,15495557.04,Consumer Staples,2047317,US0394831020,New York Stock Exchange Inc.
PPL,PPL CORP,Equity,0.08,32.72,470098,15381606.56,15381606.56,Utilities,2680905,US69351T1060,New York Stock Exchange Inc.
MNST,MONSTER BEVERAGE CORP,Equity,0.08,60.6,252218,15284410.8,15284410.8,Consumer Staples,BZ07BW4,US61174X1090,NASDAQ
CMI,CUMMINS INC,Equity,0.08,160.55,95097,15267823.35,15267823.35,Industrials,2240202,US2310211063,New York Stock Exchange Inc.
SQ,SQUARE INC CLASS A,Equity,0.08,75.23,202377,15224821.71,15224821.71,Information Technology,BYNZGK1,US8522341036,New York Stock Exchange Inc.
CCL,CARNIVAL CORP,Equity,0.08,57.35,265082,15202452.7,15202452.7,Consumer Discretionary,2523044,PA1436583006,New York Stock Exchange Inc.
MSI,MOTOROLA SOLUTIONS INC,Equity,0.08,140.5,108124,15191422,15191422,Information Technology,B5BKPQ4,US6200763075,New York Stock Exchange Inc.
TMUS,T MOBILE US INC,Equity,0.08,73.68,203619,15002647.92,15002647.92,Communication,B94Q9V0,US8725901040,NASDAQ
MCK,MCKESSON CORP,Equity,0.08,121.37,123590,15000118.3,15000118.3,Health Care,2378534,US58155Q1031,New York Stock Exchange Inc.
PXD,PIONEER NATURAL RESOURCE,Equity,0.08,138.58,107920,14955553.6,14955553.6,Energy,2690830,US7237871071,New York Stock Exchange Inc.
PH,PARKER-HANNIFIN CORP,Equity,0.08,174.06,85806,14935392.36,14935392.36,Industrials,2671501,US7010941042,New York Stock Exchange Inc.
WLTW,WILLIS TOWERS WATSON PLC,Equity,0.08,174.08,85615,14903859.2,14903859.2,Financials,BDB6Q21,IE00BDB6Q211,NASDAQ
PANW,PALO ALTO NETWORKS INC,Equity,0.08,241.01,61721,14875378.21,14875378.21,Information Technology,B87ZMX0,US6974351057,New York Stock Exchange Inc.
ES,EVERSOURCE ENERGY,Equity,0.08,71.26,207685,14799633.1,14799633.1,Utilities,BVVN4Q8,US30040W1080,New York Stock Exchange Inc.
TWTR,TWITTER INC,Equity,0.08,31.08,474597,14750474.76,14750474.76,Communication,BFLR866,US90184L1026,New York Stock Exchange Inc.
DTE,DTE ENERGY,Equity,0.08,123.34,118740,14645391.6,14645391.6,Utilities,2280220,US2333311072,New York Stock Exchange Inc.
LVS,LAS VEGAS SANDS CORP,Equity,0.08,60.08,242425,14564894,14564894,Consumer Discretionary,B02T2J7,US5178341070,New York Stock Exchange Inc.
IQV,IQVIA HOLDINGS INC,Equity,0.08,143.08,100765,14417456.2,14417456.2,Health Care,BDR73G1,US46266C1053,New York Stock Exchange Inc.
APC,ANADARKO PETROLEUM CORP,Equity,0.08,45.09,317626,14321756.34,14321756.34,Energy,2032380,US0325111070,New York Stock Exchange Inc.
HPE,HEWLETT PACKARD ENTERPRISE,Equity,0.08,15.84,899098,14241712.32,14241712.32,Information Technology,BYVYWS0,US42824C1099,New York Stock Exchange Inc.
SYF,SYNCHRONY FINANCIAL,Equity,0.08,33.24,426469,14175829.56,14175829.56,Financials,BP96PS6,US87165B1035,New York Stock Exchange Inc.
TDG,TRANSDIGM GROUP INC,Equity,0.08,449.07,31554,14169954.78,14169954.78,Industrials,B11FJK3,US8936411003,New York Stock Exchange Inc.
ROK,ROCKWELL AUTOMATION INC,Equity,0.08,180.79,78340,14163088.6,14163088.6,Industrials,2754060,US7739031091,New York Stock Exchange Inc.
CXO,CONCHO RESOURCES INC,Equity,0.07,107.23,129008,13833527.84,13833527.84,Energy,B1YWRK7,US20605P1012,New York Stock Exchange Inc.
GPN,GLOBAL PAYMENTS INC,Equity,0.07,134.04,102494,13738295.76,13738295.76,Information Technology,2712013,US37940X1028,New York Stock Exchange Inc.
NTRS,NORTHERN TRUST CORP,Equity,0.07,96.13,142362,13685259.06,13685259.06,Financials,2648668,US6658591044,NASDAQ
APTV,APTIV PLC,Equity,0.07,81,168157,13620717,13620717,Consumer Discretionary,B783TY6,JE00B783TY65,New York Stock Exchange Inc.
EIX,EDISON INTERNATIONAL,Equity,0.07,63.52,213984,13592263.68,13592263.68,Utilities,2829515,US2810201077,New York Stock Exchange Inc.
FE,FIRSTENERGY CORP,Equity,0.07,41.24,327364,13500491.36,13500491.36,Utilities,2100920,US3379321074,New York Stock Exchange Inc.
FLT,FLEETCOR TECHNOLOGIES INC,Equity,0.07,240.75,55984,13478148,13478148,Information Technology,B4R28B3,US3390411052,New York Stock Exchange Inc.
SWK,STANLEY BLACK & DECKER INC,Equity,0.07,134.19,99928,13409338.32,13409338.32,Industrials,B3Q2FJ4,US8545021011,New York Stock Exchange Inc.
RCL,ROYAL CARIBBEAN CRUISES LTD,Equity,0.07,118.3,112409,13297984.7,13297984.7,Consumer Discretionary,2754907,LR0008862868,New York Stock Exchange Inc.
AMD,ADVANCED MICRO DEVICES INC,Equity,0.07,23.25,568818,13225018.5,13225018.5,Information Technology,2007849,US0079031078,NASDAQ
CLX,CLOROX,Equity,0.07,159.47,82581,13169192.07,13169192.07,Consumer Staples,2204026,US1890541097,New York Stock Exchange Inc.
MCHP,MICROCHIP TECHNOLOGY INC,Equity,0.07,85.33,153882,13130751.06,13130751.06,Information Technology,2592174,US5950171042,NASDAQ
INFO,IHS MARKIT LTD,Equity,0.07,55.29,236741,13089409.89,13089409.89,Industrials,BD0Q558,BMG475671050,NASDAQ
KR,KROGER,Equity,0.07,24.55,523996,12864101.8,12864101.8,Consumer Staples,2497406,US5010441013,New York Stock Exchange Inc.
KHC,KRAFT HEINZ,Equity,0.07,32.03,400013,12812416.39,12812416.39,Consumer Staples,BYRY499,US5007541064,NASDAQ
KLAC,KLA TENCOR CORP,Equity,0.07,119.88,106265,12739048.2,12739048.2,Information Technology,2480138,US4824801009,NASDAQ
TSN,TYSON FOODS INC CLASS A,Equity,0.07,65.33,194660,12717137.8,12717137.8,Consumer Staples,2909730,US9024941034,New York Stock Exchange Inc.
BLL,BALL CORP,Equity,0.07,57.88,218202,12629531.76,12629531.76,Materials,2073022,US0584981064,New York Stock Exchange Inc.
HRS,HARRIS CORP,Equity,0.07,163.3,75966,12405247.8,12405247.8,Industrials,2412001,US4138751056,New York Stock Exchange Inc.
FITB,FIFTH THIRD BANCORP,Equity,0.07,28.76,430443,12379540.68,12379540.68,Financials,2336747,US3167731005,NASDAQ
ULTA,ULTA BEAUTY INC,Equity,0.07,342.22,36171,12378439.62,12378439.62,Consumer Discretionary,B28TS42,US90384S3031,NASDAQ
CERN,CERNER CORP,Equity,0.07,57.67,213508,12313006.36,12313006.36,Health Care,2185284,US1567821046,NASDAQ
AME,AMETEK INC,Equity,0.07,81.76,150495,12304471.2,12304471.2,Industrials,2089212,US0311001004,New York Stock Exchange Inc.
IDXX,IDEXX LABORATORIES INC,Equity,0.07,215.74,56935,12283156.9,12283156.9,Health Care,2459202,US45168D1046,NASDAQ
SPLK,SPLUNK INC,Equity,0.07,128.58,95526,12282733.08,12282733.08,Information Technology,B424494,US8486371045,NASDAQ
IP,INTERNATIONAL PAPER,Equity,0.06,46.23,259296,11987254.08,11987254.08,Materials,2465254,US4601461035,New York Stock Exchange Inc.
KEY,KEYCORP,Equity,0.06,17.72,674990,11960822.8,11960822.8,Financials,2490911,US4932671088,New York Stock Exchange Inc.
NUE,NUCOR CORP,Equity,0.06,58.91,201754,11885328.14,11885328.14,Materials,2651086,US6703461052,New York Stock Exchange Inc.
FAST,FASTENAL,Equity,0.06,63.16,188018,11875216.88,11875216.88,Industrials,2332262,US3119001044,NASDAQ
ALGN,ALIGN TECHNOLOGY INC,Equity,0.06,253.73,46783,11870250.59,11870250.59,Health Care,2679204,US0162551016,NASDAQ
UAL,UNITED CONTINENTAL HOLDINGS INC,Equity,0.06,80.73,146034,11789324.82,11789324.82,Industrials,B4QG225,US9100471096,NASDAQ
ETR,ENTERGY CORP,Equity,0.06,94.49,124369,11751626.81,11751626.81,Utilities,2317087,US29364G1031,New York Stock Exchange Inc.
FCX,FREEPORT MCMORAN INC,Equity,0.06,12.62,930745,11746001.9,11746001.9,Materials,2352118,US35671D8570,New York Stock Exchange Inc.
HIG,HARTFORD FINANCIAL SERVICES GROUP,Equity,0.06,49.34,237639,11725108.26,11725108.26,Financials,2476193,US4165151048,New York Stock Exchange Inc.
AEE,AMEREN CORP,Equity,0.06,72.51,161327,11697820.77,11697820.77,Utilities,2050832,US0236081024,New York Stock Exchange Inc.
MTD,METTLER TOLEDO INC,Equity,0.06,706.84,16367,11568850.28,11568850.28,Health Care,2126249,US5926881054,New York Stock Exchange Inc.
FRC,FIRST REPUBLIC BANK,Equity,0.06,105.42,109566,11550447.72,11550447.72,Financials,B4WHY15,US33616C1009,New York Stock Exchange Inc.
CTAS,CINTAS CORP,Equity,0.06,207.54,55582,11535488.28,11535488.28,Industrials,2197137,US1729081059,NASDAQ
NEM,NEWMONT MINING CORP,Equity,0.06,33,349518,11534094,11534094,Materials,2636607,US6516391066,New York Stock Exchange Inc.
DXC,DXC TECHNOLOGY,Equity,0.06,66.1,173606,11475356.6,11475356.6,Information Technology,BYXD7B3,US23355L1061,New York Stock Exchange Inc.
WAT,WATER CORP,Equity,0.06,245.27,46643,11440128.61,11440128.61,Health Care,2937689,US9418481035,New York Stock Exchange Inc.
RSG,REPUBLIC SERVICES INC,Equity,0.06,78.98,144609,11421218.82,11421218.82,Industrials,2262530,US7607591002,New York Stock Exchange Inc.
MKC,MCCORMICK & CO NON-VOTING INC,Equity,0.06,140.71,80758,11363458.18,11363458.18,Consumer Staples,2550161,US5797802064,New York Stock Exchange Inc.
CDNS,CADENCE DESIGN SYSTEMS INC,Equity,0.06,61.06,185740,11341284.4,11341284.4,Information Technology,2302232,US1273871087,NASDAQ
CFG,CITIZENS FINANCIAL GROUP INC,Equity,0.06,36.4,309346,11260194.4,11260194.4,Financials,BQRX1X3,US1746101054,New York Stock Exchange Inc.
CSGP,COSTAR GROUP INC,Equity,0.06,468.13,24030,11249163.9,11249163.9,Industrials,2262864,US22160N1090,NASDAQ
LLL,L3 TECHNOLOGIES INC,Equity,0.06,210.35,52571,11058309.85,11058309.85,Industrials,BYZGYC0,US5024131071,New York Stock Exchange Inc.
RF,REGIONS FINANCIAL CORP,Equity,0.06,15.97,682842,10904986.74,10904986.74,Financials,B01R311,US7591EP1005,New York Stock Exchange Inc.
SNPS,SYNOPSYS INC,Equity,0.06,109.31,99527,10879296.37,10879296.37,Information Technology,2867719,US8716071076,NASDAQ
CHD,CHURCH AND DWIGHT INC,Equity,0.06,66.86,162608,10871970.88,10871970.88,Consumer Staples,2195841,US1713401024,New York Stock Exchange Inc.
IAC,IAC INTERACTIVE,Equity,0.06,214.17,50471,10809374.07,10809374.07,Communication,B0F0F09,US44919P5089,NASDAQ
OMC,OMNICOM GROUP INC,Equity,0.06,74.58,144336,10764578.88,10764578.88,Communication,2279303,US6819191064,New York Stock Exchange Inc.
NTAP,NETAPP INC,Equity,0.06,66.91,160336,10728081.76,10728081.76,Information Technology,2630643,US64110D1046,NASDAQ
CBS,CBS CORP CLASS B,Equity,0.06,47.64,224470,10693750.8,10693750.8,Communication,B0SRLH6,US1248572026,New York Stock Exchange Inc.
BMRN,BIOMARIN PHARMACEUTICAL INC,Equity,0.06,93.36,114421,10682344.56,10682344.56,Health Care,2437071,US09061G1013,NASDAQ
BBY,BEST BUY INC,Equity,0.06,70.24,151319,10628646.56,10628646.56,Consumer Discretionary,2094670,US0865161014,New York Stock Exchange Inc.
KEYS,KEYSIGHT TECHNOLOGIES INC,Equity,0.06,85.74,123511,10589833.14,10589833.14,Information Technology,BQZJ0Q9,US49338L1035,New York Stock Exchange Inc.
MSCI,MSCI INC,Equity,0.06,190.97,55162,10534287.14,10534287.14,Financials,B2972D2,US55354G1004,New York Stock Exchange Inc.
CBRE,CBRE GROUP INC CLASS A,Equity,0.06,50.89,206765,10522270.85,10522270.85,Real Estate,B6WVMH3,US12504L1098,New York Stock Exchange Inc.
CMG,CHIPOTLE MEXICAN GRILL INC,Equity,0.06,655.8,16039,10518376.2,10518376.2,Consumer Discretionary,B0X7DZ3,US1696561059,New York Stock Exchange Inc.
FANG,DIAMONDBACK ENERGY INC,Equity,0.06,104.54,98903,10339319.62,10339319.62,Energy,B7Y8YR3,US25278X1090,NASDAQ
GPC,GENUINE PARTS,Equity,0.06,107.31,95534,10251753.54,10251753.54,Consumer Discretionary,2367480,US3724601055,New York Stock Exchange Inc.
ARE,ALEXANDRIA REAL ESTATE EQUITIES RE,Equity,0.05,140.22,72792,10206894.24,10206894.24,Real Estate,2009210,US0152711091,New York Stock Exchange Inc.
HSY,HERSHEY FOODS,Equity,0.05,110.52,91636,10127610.72,10127610.72,Consumer Staples,2422806,US4278661081,New York Stock Exchange Inc.
ANET,ARISTA NETWORKS INC,Equity,0.05,299.2,33772,10104582.4,10104582.4,Information Technology,BN33VM5,US0404131064,New York Stock Exchange Inc.
LULU,LULULEMON ATHLETICA INC,Equity,0.05,144.33,69941,10094584.53,10094584.53,Consumer Discretionary,B23FN39,US5500211090,NASDAQ
CMS,CMS ENERGY CORP,Equity,0.05,55.32,180987,10012200.84,10012200.84,Utilities,2219224,US1258961002,New York Stock Exchange Inc.
ANSS,ANSYS INC,Equity,0.05,180.9,54904,9932133.6,9932133.6,Information Technology,2045623,US03662Q1058,NASDAQ
CNP,CENTERPOINT ENERGY INC,Equity,0.05,30.58,323745,9900122.1,9900122.1,Utilities,2440637,US15189T1079,New York Stock Exchange Inc.
LNG,CHENIERE ENERGY INC,Equity,0.05,69.7,141770,9881369,9881369,Energy,2654364,US16411R2085,Nyse Mkt Llc
HES,HESS CORP,Equity,0.05,59.13,166238,9829652.94,9829652.94,Energy,2023748,US42809H1077,New York Stock Exchange Inc.
ABMD,ABIOMED INC,Equity,0.05,333.25,29449,9813879.25,9813879.25,Health Care,2003698,US0036541003,NASDAQ
VEEV,VEEVA SYSTEMS INC CLASS A,Equity,0.05,122.45,80106,9808979.7,9808979.7,Health Care,BFH3N85,US9224751084,New York Stock Exchange Inc.
CAH,CARDINAL HEALTH INC,Equity,0.05,49.97,195895,9788873.15,9788873.15,Health Care,2175672,US14149Y1082,New York Stock Exchange Inc.
TSS,TOTAL SYSTEM SERVICES INC,Equity,0.05,93.77,104299,9780117.23,9780117.23,Information Technology,2897697,US8919061098,New York Stock Exchange Inc.
HBAN,HUNTINGTON BANCSHARES INC,Equity,0.05,13.92,700780,9754857.6,9754857.6,Financials,2445966,US4461501045,NASDAQ
INCY,INCYTE CORP,Equity,0.05,85.62,113190,9691327.8,9691327.8,Health Care,2471950,US45337C1027,NASDAQ
MXIM,MAXIM INTEGRATED PRODUCTS INC,Equity,0.05,53.96,178480,9630780.8,9630780.8,Information Technology,2573760,US57772K1016,NASDAQ
AJG,ARTHUR J GALLAGHER,Equity,0.05,79.53,120894,9614699.82,9614699.82,Financials,2359506,US3635761097,New York Stock Exchange Inc.
SYMC,SYMANTEC CORP,Equity,0.05,23.07,415868,9594074.76,9594074.76,Information Technology,2861078,US8715031089,NASDAQ
CDW,CDW CORP,Equity,0.05,97.03,98425,9550177.75,9550177.75,Information Technology,BBM5MD6,US12514G1085,NASDAQ
BHGE,BAKER HUGHES CLASS A,Equity,0.05,28.18,333550,9399439,9399439,Energy,BDHLTQ5,US05722G1004,New York Stock Exchange Inc.
COO,COOPER INC,Equity,0.05,293.18,32016,9386450.88,9386450.88,Health Care,2222631,US2166484020,New York Stock Exchange Inc.
MYL,MYLAN NV,Equity,0.05,28.18,331817,9350603.06,9350603.06,Health Care,BVFMFG8,NL0011031208,NASDAQ
EVRG,EVERGY INC,Equity,0.05,56.87,164328,9345333.36,9345333.36,Utilities,BFMXGR0,US30034W1062,New York Stock Exchange Inc.
EXPE,EXPEDIA GROUP INC,Equity,0.05,121.15,77086,9338968.9,9338968.9,Consumer Discretionary,B748CK2,US30212P3038,NASDAQ
LBTYK,LIBERTY GLOBAL PLC CLASS C,Equity,0.05,25.44,366316,9319079.04,9319079.04,Communication,B8W67B1,GB00B8W67B19,NASDAQ
FDC,FIRST DATA CORP CLASS A,Equity,0.05,25.36,364658,9247726.88,9247726.88,Information Technology,BYX3ZN1,US32008D1063,New York Stock Exchange Inc.
SWKS,SKYWORKS SOLUTIONS INC,Equity,0.05,82.59,111615,9218282.85,9218282.85,Information Technology,2961053,US83088M1027,NASDAQ
WDC,WESTERN DIGITAL CORP,Equity,0.05,48.29,190608,9204460.32,9204460.32,Information Technology,2954699,US9581021055,NASDAQ
PFG,PRINCIPAL FINANCIAL GROUP INC,Equity,0.05,52.79,174225,9197337.75,9197337.75,Financials,2803014,US74251V1026,NASDAQ
VMW,VMWARE INC CLASS A,Equity,0.05,182.67,50208,9171495.36,9171495.36,Information Technology,B23SN61,US9285634021,New York Stock Exchange Inc.
MRO,MARATHON OIL CORP,Equity,0.05,17.39,526017,9147435.63,9147435.63,Energy,2910970,US5658491064,New York Stock Exchange Inc.
TFX,TELEFLEX INC,Equity,0.05,301.09,30218,9098337.62,9098337.62,Health Care,2881407,US8793691069,New York Stock Exchange Inc.
DHI,D R HORTON INC,Equity,0.05,40.46,223914,9059560.44,9059560.44,Consumer Discretionary,2250687,US23331A1097,New York Stock Exchange Inc.
LEN,LENNAR A CORP,Equity,0.05,47.86,189060,9048411.6,9048411.6,Consumer Discretionary,2511920,US5260571048,New York Stock Exchange Inc.
RMD,RESMED INC,Equity,0.05,97.4,92783,9037064.2,9037064.2,Health Care,2732903,US7611521078,New York Stock Exchange Inc.
XYL,XYLEM INC,Equity,0.05,78.33,115216,9024869.28,9024869.28,Industrials,B3P2CN8,US98419M1009,New York Stock Exchange Inc.
MKL,MARKEL CORP,Equity,0.05,997.94,9016,8997427.04,8997427.04,Financials,2566436,US5705351048,New York Stock Exchange Inc.
DRI,DARDEN RESTAURANTS INC,Equity,0.05,111.09,80639,8958186.51,8958186.51,Consumer Discretionary,2289874,US2371941053,New York Stock Exchange Inc.
K,KELLOGG,Equity,0.05,54.27,164913,8949828.51,8949828.51,Consumer Staples,2486813,US4878361082,New York Stock Exchange Inc.
GWW,WW GRAINGER INC,Equity,0.05,302.06,29202,8820756.12,8820756.12,Industrials,2380863,US3848021040,New York Stock Exchange Inc.
SSNC,SS AND C TECHNOLOGIES HOLDINGS INC,Equity,0.05,62.6,140884,8819338.4,8819338.4,Information Technology,B58YSC6,US78467J1007,NASDAQ
CINF,CINCINNATI FINANCIAL CORP,Equity,0.05,85.92,102515,8808088.8,8808088.8,Financials,2196888,US1720621010,NASDAQ
DVN,DEVON ENERGY CORP,Equity,0.05,30.51,288496,8802012.96,8802012.96,Energy,2480677,US25179M1036,New York Stock Exchange Inc.
EFX,EQUIFAX INC,Equity,0.05,112.71,78041,8796001.11,8796001.11,Industrials,2319146,US2944291051,New York Stock Exchange Inc.
DOV,DOVER CORP,Equity,0.05,92.53,94695,8762128.35,8762128.35,Industrials,2278407,US2600031080,New York Stock Exchange Inc.
L,LOEWS CORP,Equity,0.05,48.41,180563,8741054.83,8741054.83,Financials,2523022,US5404241086,New York Stock Exchange Inc.
EXPD,EXPEDITORS INTERNATIONAL OF WASHIN,Equity,0.05,76.54,113915,8719054.1,8719054.1,Industrials,2325507,US3021301094,NASDAQ
DXCM,DEXCOM INC,Equity,0.05,146.15,59607,8711563.05,8711563.05,Health Care,B0796X4,US2521311074,NASDAQ
ACGL,ARCH CAPITAL GROUP LTD,Equity,0.05,32.84,265159,8707821.56,8707821.56,Financials,2740542,BMG0450A1053,NASDAQ
KKR,KKR AND CO INC CLASS A,Equity,0.05,24.51,353511,8664554.61,8664554.61,Financials,BG1FRR1,US48251W1045,New York Stock Exchange Inc.
MGM,MGM RESORTS INTERNATIONAL,Equity,0.05,26.25,328399,8620473.75,8620473.75,Consumer Discretionary,2547419,US5529531015,New York Stock Exchange Inc.
LNC,LINCOLN NATIONAL CORP,Equity,0.05,63.26,135873,8595325.98,8595325.98,Financials,2516378,US5341871094,New York Stock Exchange Inc.
IT,GARTNER INC,Equity,0.05,147.21,58225,8571302.25,8571302.25,Information Technology,2372763,US3666511072,New York Stock Exchange Inc.
CE,CELANESE CORP,Equity,0.05,101.35,84045,8517960.75,8517960.75,Materials,B05MZT4,US1508701034,New York Stock Exchange Inc.
SIVB,SVB FINANCIAL GROUP,Equity,0.05,250.27,33856,8473141.12,8473141.12,Financials,2808053,US78486Q1013,NASDAQ
CTXS,CITRIX SYSTEMS INC,Equity,0.04,101.56,82265,8354833.4,8354833.4,Information Technology,2182553,US1773761002,NASDAQ
APA,APACHE CORP,Equity,0.04,35.01,237015,8297895.15,8297895.15,Energy,2043962,US0374111054,New York Stock Exchange Inc.
GDDY,GODADDY INC CLASS A,Equity,0.04,74.7,109639,8190033.3,8190033.3,Information Technology,BWFRFC6,US3802371076,New York Stock Exchange Inc.
CHRW,CH ROBINSON WORLDWIDE INC,Equity,0.04,90.09,90495,8152694.55,8152694.55,Industrials,2116228,US12541W2098,NASDAQ
FTNT,FORTINET INC,Equity,0.04,84.51,96322,8140172.22,8140172.22,Information Technology,B5B2106,US34959E1091,NASDAQ
HOLX,HOLOGIC INC,Equity,0.04,47.18,171149,8074809.82,8074809.82,Health Care,2433530,US4364401012,NASDAQ
IFF,INTERNATIONAL FLAVORS & FRAGRANCES,Equity,0.04,124.93,64598,8070228.14,8070228.14,Materials,2464165,US4595061015,New York Stock Exchange Inc.
VAR,VARIAN MEDICAL SYSTEMS INC,Equity,0.04,135.57,59421,8055704.97,8055704.97,Health Care,2927516,US92220P1057,New York Stock Exchange Inc.
